time,open,high,low,close,EMA,EMA,Volume
1736324700,2651.405,2651.555,2649.64,2650.59,2651.698210299066,2651.53193525785,1384
1736325000,2650.595,2652.35,2650.13,2651.535,2651.683372999151,2651.53254820628,886
1736325300,2651.5,2653.6,2651.23,2653.365,2651.8362481810464,2651.899038565024,1514
1736325600,2653.36,2653.835,2652.855,2652.855,2651.9288619827694,2652.0902308520194,1498
1736325900,2652.865,2653.015,2651.245,2651.34,2651.8753290752447,2651.9401846816154,1289
1736326200,2651.295,2652.12,2651.055,2651.055,2651.800753704768,2651.7631477452924,1277
1736326500,2651.01,2652.21,2650.945,2652.04,2651.822503367971,2651.818518196234,1215
1736326800,2652.055,2652.98,2651.855,2652.735,2651.9054576072463,2652.001814556987,1603
1736327100,2652.74,2654.09,2652.64,2653.395,2652.040870552042,2652.2804516455894,1740
1736327400,2653.365,2655.015,2653.255,2653.6,2652.1826095927654,2652.5443613164716,839
1736327700,2653.62,2654.29,2653.26,2653.315,2652.2855541752415,2652.698489053177,771
1736328000,2653.32,2653.53,2652.785,2653.34,2652.3814128865833,2652.8267912425417,583
1736328300,2653.325,2653.915,2652.905,2653.715,2652.5026480787124,2653.0044329940333,1291
1736328600,2653.69,2654.96,2653.615,2654.045,2652.6428618897385,2653.2125463952266,1406
1736328900,2654.085,2654.325,2653.39,2653.57,2652.7271471724894,2653.2840371161815,945
1736329200,2653.565,2654.35,2653.29,2654.135,2652.855133793172,2653.4542296929453,1148
1736329500,2654.185,2654.22,2652.455,2652.7,2652.8410307210656,2653.303383754356,718
1736329800,2652.685,2653.675,2652.53,2653.405,2652.892300655514,2653.323707003485,645
1736330100,2653.4,2653.965,2652.775,2653.605,2652.957091505013,2653.379965602788,428
1736330400,2653.625,2654.3,2653.465,2653.52,2653.0082650045574,2653.4079724822304,998
1736330700,2653.545,2654.01,2652.85,2652.92,2653.000240913234,2653.3103779857843,435
1736331000,2652.905,2654.31,2652.79,2653.37,2653.0338553756674,2653.3223023886276,807
1736331300,2653.38,2653.865,2652.71,2653.28,2653.0562321596976,2653.3138419109023,780
1736331600,2653.275,2653.925,2653.14,2653.79,2653.122938326998,2653.409073528722,575
1736331900,2653.785,2654.57,2653.47,2654.54,2653.2517621154525,2653.6352588229774,1013
1736332200,2654.555,2654.72,2653.54,2654.71,2653.384329195866,2653.850207058382,1111
1736332500,2654.725,2655.15,2653.965,2654.46,2653.4821174507874,2653.9721656467054,784
1736332800,2654.45,2655.24,2654.2,2654.77,2653.599197682534,2654.1317325173645,1274
1736333100,2654.785,2655.13,2653.71,2653.87,2653.623816075031,2654.0793860138915,1061
1736333400,2653.865,2654.305,2653.335,2653.53,2653.6152873409374,2653.9695088111134,475
1736333700,2653.535,2653.895,2653.17,2653.175,2653.575261219034,2653.8106070488907,527
1736334000,2653.185,2653.185,2651.805,2651.945,2653.427055653667,2653.4374856391128,1176
1736334300,2651.95,2652.72,2651.455,2652.455,2653.3386869578794,2653.24098851129,762
1736334600,2652.445,2652.525,2650.89,2651.56,2653.1769881435266,2652.904790809032,1092
1736334900,2651.58,2652.245,2651.365,2651.89,2653.0599892213877,2652.7018326472257,1069
1736335200,2651.91,2652.245,2651.355,2651.375,2652.90680838308,2652.4364661177806,1174
1736335500,2651.38,2651.715,2648.785,2649.055,2652.556643984618,2651.7601728942245,2041
1736335800,2649.05,2649.68,2647.68,2648.575,2652.1946763496526,2651.1231383153795,3166
1736336100,2648.525,2649.765,2648.45,2648.75,2651.8815239542296,2650.6485106523037,2140
1736336400,2648.715,2650.08,2647.995,2649.85,2651.6968399583907,2650.488808521843,1592
1736336700,2649.92,2651.075,2649.555,2649.585,2651.504854507628,2650.3080468174744,2657
1736337000,2649.525,2650.535,2649.47,2650.145,2651.3812313705707,2650.2754374539795,1928
1736337300,2650.14,2651.36,2649.94,2650.89,2651.3365739732462,2650.3983499631836,1017
1736337600,2650.87,2651.255,2649.91,2650.055,2651.2200672484055,2650.3296799705467,1709
1736337900,2650.065,2651.02,2649.435,2650.8,2651.181879316732,2650.4237439764374,1444
1736338200,2650.79,2650.8,2649.875,2649.885,2651.063981197029,2650.31599518115,1064
1736338500,2649.88,2649.92,2647.58,2647.58,2650.747255633663,2649.76879614492,1920
1736338800,2647.575,2648.65,2646.34,2646.645,2650.37432330333,2649.144036915936,1831
1736339100,2646.685,2648.39,2645.895,2647.725,2650.1334757303002,2648.8602295327487,1618
1736339400,2647.75,2649.475,2647.195,2649.03,2650.0331597548184,2648.894183626199,1435
1736339700,2649.05,2650.72,2648.96,2650.66,2650.090145231653,2649.247346900959,2403
1736340000,2650.68,2650.855,2649.295,2650.29,2650.108313846957,2649.4558775207674,1620
1736340300,2650.3,2652.125,2650.255,2652.06,2650.2857398608703,2649.976702016614,1892
1736340600,2652.065,2652.505,2651.225,2651.48,2650.3943089644276,2650.2773616132913,2072
1736340900,2651.465,2652.315,2651.095,2652.115,2650.550735422207,2650.644889290633,2137
1736341200,2652.12,2657.145,2651.68,2656.155,2651.060214020188,2651.7469114325063,5196
1736341500,2656.15,2657.59,2655.145,2657.31,2651.6283763819893,2652.859529146005,2961
1736341800,2657.325,2658,2655.74,2656.095,2652.0344330745356,2653.506623316804,1264
1736342100,2656.31,2658.305,2655.575,2655.98,2652.3931209768507,2654.0012986534434,2781
1736342400,2656,2659.45,2655.12,2658.95,2652.989200888046,2654.991038922755,2414
1736342700,2658.945,2659.105,2652.805,2655.27,2653.19654626186,2655.0468311382037,2077
1736343000,2655.305,2656.475,2653.055,2653.455,2653.2200420562363,2654.728464910563,3545
1736343300,2653.46,2657.435,2652.55,2655.635,2653.4395836874874,2654.9097719284505,3604
1736343600,2655.555,2658.16,2655.44,2657.86,2653.8414397158976,2655.4998175427604,4063
1736343900,2657.81,2658.915,2656.49,2657.23,2654.149490650816,2655.8458540342085,2795
1736344200,2657.26,2658.87,2657.175,2658.54,2654.548627864378,2656.3846832273666,2599
1736344500,2658.65,2660.37,2658.575,2660.225,2655.064661694889,2657.152746581893,2466
1736344800,2660.23,2664.16,2660.045,2663.35,2655.8178742680807,2658.3921972655144,3880
1736345100,2663.41,2664.05,2661.58,2662.195,2656.3976129709827,2659.1527578124114,3263
1736345400,2662.185,2664.545,2662.06,2662.435,2656.946466337257,2659.809206249929,3361
1736345700,2662.44,2663.595,2660.745,2661.22,2657.334969397506,2660.0913649999434,1987
1736346000,2661.21,2662.81,2660.605,2662.695,2657.8222449068235,2660.612091999955,2022
1736346300,2662.69,2663.03,2661.66,2662.6,2658.2565862789306,2661.0096735999637,1825
1736346600,2662.59,2665.68,2662.295,2665.015,2658.8709875263007,2661.810738879971,3615
1736346900,2665.03,2667.645,2664.485,2666.46,2659.5608977511824,2662.740591103977,3801
1736347200,2666.47,2667.675,2664.22,2665.505,2660.1012706828933,2663.2934728831815,2895
1736347500,2665.53,2665.65,2662.125,2665.28,2660.572064257176,2663.6907783065453,2864
1736347800,2665.24,2666.245,2664.61,2664.66,2660.943694779251,2663.884622645236,3523
1736348100,2664.645,2664.85,2660.7,2661.545,2660.9983588902282,2663.416698116189,2591
1736348400,2661.465,2665.505,2659.415,2665.21,2661.381235354753,2663.775358492951,3329
1736348700,2665.16,2665.665,2663.245,2663.99,2661.618395777048,2663.8182867943606,2399
1736349000,2663.97,2665.06,2662.855,2663.98,2661.833087070044,2663.8506294354884,2251
1736349300,2663.935,2666.1,2663.925,2666.09,2662.220079154585,2664.2985035483907,3081
1736349600,2666.125,2666.16,2662.965,2663.9,2662.372799231441,2664.2188028387127,2284
1736349900,2663.91,2665.23,2663.08,2664.315,2662.549362937674,2664.2380422709703,1488
1736350200,2664.29,2666.67,2663.88,2666.185,2662.8798753978854,2664.6274338167764,2158
1736350500,2666.165,2667.86,2665.805,2666.675,2663.22488672535,2665.036947053421,1760
1736350800,2666.74,2667.39,2665.78,2666.465,2663.519442477591,2665.3225576427367,1600
1736351100,2666.42,2666.68,2664.385,2665.825,2663.7290386159916,2665.423046114189,1882
1736351400,2665.83,2666.42,2663.85,2664.595,2663.807762378174,2665.2574368913515,2022
1736351700,2664.59,2666.15,2664.425,2665.965,2664.0038748892493,2665.3989495130813,1755
1736352000,2665.96,2666.895,2665,2665.27,2664.1189771720447,2665.373159610465,2067
1736352300,2665.26,2665.61,2663.79,2663.91,2664.0999792473135,2665.080527688372,1937
1736352600,2663.91,2665.045,2662.705,2664.895,2664.172253861194,2665.0434221506976,1742
1736352900,2664.775,2666.2,2664.23,2665.515,2664.2943216919944,2665.137737720558,1590
1736353200,2665.565,2667.35,2665.565,2666.675,2664.510746992722,2665.4451901764464,2483
1736353500,2666.68,2666.99,2665.795,2666.445,2664.686588175202,2665.6451521411573,2296
1736353800,2666.48,2666.96,2665.86,2666.325,2664.835534704729,2665.7811217129256,1414
1736354100,2666.335,2666.475,2664.595,2665.845,2664.9273042770265,2665.7938973703403,1664
1736354400,2665.87,2668.305,2665.87,2667.24,2665.1375493427513,2666.083117896272,1645
1736354700,2667.275,2669.08,2667.075,2668.635,2665.455499402501,2666.5934943170178,1361
1736355000,2668.62,2669.86,2668.16,2669.105,2665.7872721840918,2667.0957954536143,1986
1736355300,2669.13,2670.15,2668.995,2669.665,2666.139792894629,2667.6096363628913,1345
1736355600,2669.7,2669.87,2668.342,2668.625,2666.365720813299,2667.812709090313,2031
1736355900,2668.6,2669.305,2667.47,2668.49,2666.558837102999,2667.9481672722504,1659
1736356200,2668.46,2669.655,2668.35,2669.25,2666.8034882754537,2668.2085338178003,1761
1736356500,2669.255,2669.435,2667.795,2668.035,2666.915443886776,2668.17382705424,1218
1736356800,2668.13,2668.5,2666,2666.455,2666.8735853516146,2667.830061643392,1276
1736357100,2666.45,2666.99,2662.645,2662.92,2666.514168501468,2666.8480493147135,1709
1736357400,2662.91,2662.91,2659.37,2660.41,2665.9592440922434,2665.560439451771,2452
1736357700,2660.425,2660.72,2650.99,2651.59,2664.6529491747665,2662.7663515614167,3147
1736358000,2651.43,2655.26,2649.495,2653.49,2663.638135613424,2660.9110812491335,3599
1736358300,2653.59,2654.74,2650.895,2651.91,2662.5719414667487,2659.1108649993066,2507
1736358600,2651.95,2654.595,2649.91,2654.505,2661.83858315159,2658.189691999445,1579
1736358900,2654.585,2656.665,2654.445,2655.685,2661.279166501445,2657.688753599556,751
1736359200,2655.69,2658.145,2655.04,2658.12,2660.9919695467684,2657.775002879645,1530
1736359500,2658.055,2659.225,2656.685,2657.665,2660.6895177697893,2657.753002303716,1777
1736359800,2657.715,2659.18,2654.55,2654.71,2660.145925245263,2657.144401842973,1558
1736360100,2654.66,2656.8,2654.46,2654.66,2659.6472047684206,2656.647521474378,1243
1736360400,2654.68,2655.95,2654.205,2655.77,2659.294731607655,2656.4720171795025,1407
1736360700,2655.775,2656.925,2655,2656.195,2659.0129378251413,2656.416613743602,1758
1736361000,2656.195,2657.9,2655.6,2656.71,2658.8035798410374,2656.4752909948816,1279
1736361300,2656.8,2658.215,2656.705,2657.46,2658.681436219125,2656.672232795905,1055
1736361600,2657.555,2657.575,2656.565,2657.1,2658.5376692901136,2656.757786236724,732
1736361900,2657.055,2657.095,2653.9,2654.25,2658.1478811728307,2656.256228989379,722
1736362200,2654.175,2654.175,2651.69,2652.49,2657.633528338937,2655.502983191503,776
1736362500,2652.505,2653.675,2652.345,2653.365,2657.2454803081246,2655.0753865532024,1052
1736362800,2653.37,2654.315,2652.635,2653.92,2656.943163916477,2654.844309242562,1202
1736363100,2653.89,2658.16,2653.785,2658.16,2657.0537853786154,2655.5074473940494,1585
1736363400,2658.135,2658.205,2656.655,2656.675,2657.019350344196,2655.7409579152395,878
1736363700,2656.685,2660.07,2656.655,2660.03,2657.293045767451,2656.5987663321916,1272
1736364000,2659.97,2660.66,2659.705,2660.265,2657.5632234249556,2657.3320130657535,1050
1736364300,2660.235,2660.43,2659.09,2660.235,2657.806112204505,2657.9126104526026,1446
1736364600,2660.09,2660.09,2658.23,2658.315,2657.8523747313684,2657.9930883620823,2355
1736364900,2658.325,2658.73,2656.37,2657.1,2657.783977028517,2657.814470689666,1761
1736365200,2657.105,2658.055,2656.93,2657.44,2657.752706389561,2657.7395765517326,1618
1736365500,2657.47,2658.11,2656.835,2657.97,2657.7724603541465,2657.785661241386,1597
1736365800,2657.955,2658.445,2657.25,2657.635,2657.759963958315,2657.755528993109,1239
1736366100,2657.63,2658.76,2657.31,2658.42,2657.819967234832,2657.888423194487,1430
1736366400,2658.43,2659.67,2658.425,2659.335,2657.9576974862107,2658.1777385555897,1884
1736366700,2659.33,2659.955,2659.175,2659.635,2658.1101795329187,2658.469190844472,1701
1736367000,2659.63,2659.835,2658.65,2659.23,2658.2119813935624,2658.621352675578,2090
1736367300,2659.265,2660.485,2659.175,2659.96,2658.3708921759658,2658.889082140462,2057
1736367600,2659.97,2660.66,2659.585,2660.01,2658.5199019781508,2659.11326571237,1609
1736367900,2660.01,2660.275,2659.535,2659.89,2658.6444563437735,2659.268612569896,976
1736368200,2659.875,2660.505,2659.395,2659.395,2658.7126875852487,2659.293890055917,464
1736368500,2659.42,2659.78,2659.11,2659.715,2658.8038068956807,2659.378112044734,360
1736368800,2659.715,2660.585,2659.58,2660.545,2658.962097177892,2659.611489635787,334
1736369100,2660.555,2662.035,2660.32,2661.905,2659.2296337980833,2660.07019170863,864
1736369400,2661.9,2663.89,2661.765,2663.865,2659.6510307255303,2660.829153366904,1244
1736369700,2663.84,2664.115,2662.845,2663.54,2660.0045733868455,2661.3713226935233,557
1736370000,2663.53,2663.675,2662.14,2662.58,2660.2387030789505,2661.6130581548186,466
1736370300,2662.59,2663.67,2662.585,2663.475,2660.532911889955,2661.985446523855,623
1736370600,2663.48,2663.965,2662.505,2663.11,2660.767192627232,2662.210357219084,299
1736370900,2663.115,2663.32,2662.745,2663.32,2660.9992660247563,2662.4322857752672,200
1736371200,2663.34,2664.085,2663.21,2663.52,2661.2284236588694,2662.6498286202136,389
1736371500,2663.5,2664.105,2663.23,2663.535,2661.438112417154,2662.826862896171,231
1736371800,2663.54,2663.63,2661.94,2661.94,2661.483738561049,2662.649490316937,241
1736372100,2661.948,2662.24,2661.285,2662.005,2661.53112596459,2662.5205922535497,529
1736372400,2662.225,2662.925,2661.995,2662.46,2661.6155690587184,2662.50847380284,275
1736372700,2662.458,2662.73,2661.945,2662.165,2661.6655173261074,2662.4397790422718,463
1736373000,2662.16,2663.27,2661.53,2661.635,2661.662743023734,2662.2788232338175,549
1736373300,2661.735,2662.325,2661.235,2661.655,2661.6620391124857,2662.154058587054,299
1736377200,2662.24,2662.27,2662.225,2662.235,2661.7141264658962,2662.170246869643,4
1736377500,2662.315,2662.77,2662.315,2662.475,2661.783296787178,2662.2311974957142,138
1736377800,2662.54,2662.635,2662.185,2662.355,2661.8352698065255,2662.2559579965714,196
1736378100,2662.325,2662.71,2662.3,2662.34,2661.881154369569,2662.2727663972573,203
1736378400,2662.33,2662.595,2662.22,2662.375,2661.9260494268806,2662.293213117806,183
1736378700,2662.37,2662.415,2662.265,2662.39,2661.9682267517096,2662.3125704942445,76
1736379000,2662.365,2662.705,2662.185,2662.535,2662.0197515924633,2662.3570563953954,242
1736379300,2662.525,2663.08,2662.495,2662.89,2662.0988650840577,2662.4636451163165,167
1736379600,2662.915,2662.955,2662.62,2662.63,2662.147150076416,2662.496916093053,124
1736379900,2662.645,2663.24,2662.605,2662.99,2662.2237727967417,2662.5955328744426,246
1736380200,2662.995,2663.3,2662.51,2662.775,2662.2738843606744,2662.6314262995543,154
1736380500,2662.765,2662.875,2662.445,2662.65,2662.3080766915223,2662.6351410396433,108
1736380800,2662.66,2662.87,2661.79,2661.91,2662.2718879013837,2662.4901128317147,278
1736381100,2661.955,2661.955,2661.475,2661.605,2662.2112617285306,2662.3130902653716,206
1736381400,2661.595,2661.595,2660.525,2660.545,2662.059783389573,2661.9594722122974,211
1736381700,2660.54,2661.18,2660.445,2660.855,2661.9502576268846,2661.738577769838,215
1736382000,2660.86,2661.185,2660.165,2660.775,2661.8434160244406,2661.5458622158703,227
1736382300,2660.745,2661.17,2659.635,2660.075,2661.6826509313096,2661.2516897726964,326
1736382600,2660.205,2660.555,2659.79,2659.855,2661.516500846645,2660.972351818157,578
1736382900,2659.88,2660.285,2659.67,2660.175,2661.3945462242227,2660.8128814545257,333
1736383200,2660.215,2660.835,2659.97,2660.285,2661.293678385657,2660.7073051636207,311
1736383500,2660.31,2661.11,2660.1,2660.65,2661.2351621687794,2660.6958441308966,241
1736383800,2660.655,2661.255,2660.46,2660.755,2661.191511062527,2660.707675304717,223
1736384100,2660.75,2660.98,2659.595,2660.01,2661.0841009659334,2660.568140243774,672
1736384400,2660.005,2661.52,2659.785,2660.08,2660.9928190599394,2660.470512195019,1671
1736384700,2660.105,2660.285,2658.575,2658.67,2660.781653690854,2660.1104097560155,1584
1736385000,2658.605,2659.335,2657.615,2658.25,2660.551503355322,2659.7383278048123,1175
1736385300,2658.24,2659.375,2658.02,2659.21,2660.4295485048383,2659.63266224385,1404
1736385600,2659.22,2659.29,2658.155,2658.56,2660.259589549853,2659.41812979508,1174
1736385900,2658.52,2659.155,2657.79,2657.805,2660.0364450453208,2659.095503836064,999
1736386200,2657.845,2659.165,2657.365,2659.135,2659.954495495746,2659.103403068851,1413
1736386500,2659.155,2660.05,2658.835,2659.295,2659.894541359769,2659.141722455081,1101
1736386800,2659.29,2660.175,2659.11,2659.125,2659.8245830543356,2659.1383779640646,895
1736387100,2659.11,2660.22,2658.315,2660.18,2659.8568936857596,2659.3467023712515,1345
1736387400,2660.185,2661.23,2659.57,2659.87,2659.8580851688725,2659.4513618970013,1111
1736387700,2659.885,2660.18,2658.53,2658.57,2659.7409865171567,2659.275089517601,884
1736388000,2658.56,2660.2,2658.525,2658.695,2659.645896833779,2659.159071614081,753
1736388300,2658.675,2659.505,2658.4,2658.565,2659.5476334852533,2659.040257291265,790
1736388600,2658.645,2658.965,2657.675,2657.92,2659.3996668047757,2658.8162058330117,726
1736388900,2657.9,2657.91,2656.675,2657.575,2659.2337880043415,2658.5679646664094,508
1736389200,2657.565,2657.81,2657.09,2657.255,2659.053898185765,2658.3053717331277,558
1736389500,2657.24,2657.28,2656.465,2657.05,2658.8717256234227,2658.054297386502,494
1736389800,2656.95,2657.91,2656.935,2657.09,2658.709750566748,2657.861437909202,876
1736390100,2657.095,2657.755,2656.43,2657.635,2658.612045969771,2657.8161503273614,652
1736390400,2657.63,2658.04,2657.095,2657.685,2658.527769063428,2657.789920261889,1137
1736390700,2657.68,2658.08,2657.205,2657.275,2658.413880966753,2657.6869362095113,664
1736391000,2657.23,2658.04,2656.95,2658.025,2658.3785281515934,2657.754548967609,632
1736391300,2658.005,2658.92,2657.735,2658.815,2658.4182074105393,2657.966639174087,1195
1736391600,2658.82,2659.73,2658.605,2659.645,2658.5297340095813,2658.3023113392696,1151
1736391900,2659.65,2660.835,2659.6,2660.65,2658.722485463256,2658.7718490714155,1217
1736392200,2660.655,2661.36,2660.185,2660.645,2658.897259512051,2659.1464792571323,972
1736392500,2660.65,2661.11,2659.63,2659.77,2658.97659955641,2659.271183405706,763
1736392800,2659.695,2660.31,2659.555,2660.25,2659.0923632331,2659.466946724565,913
1736393100,2660.24,2660.715,2659.85,2660.12,2659.1857847573638,2659.597557379652,672
1736393400,2660.115,2661.125,2660.015,2660.865,2659.3384406885125,2659.8510459037216,520
1736393700,2660.885,2662.225,2660.885,2661.88,2659.5694915350114,2660.2568367229774,473
1736394000,2661.86,2661.895,2661.435,2661.655,2659.7590832136466,2660.5364693783818,314
1736394300,2661.66,2661.705,2660.375,2660.67,2659.8418938305877,2660.5631755027052,320
1736394600,2660.66,2660.715,2659.665,2660.06,2659.8617216641705,2660.462540402164,393
1736394900,2659.995,2659.995,2659.31,2659.465,2659.825656058337,2660.2630323217313,528
